run_id,combo_id,split_id,threshold,val_strategy,val_params,seed,model_key,model_class,model_params,imputer,scaler,pca,pca_params,resampling,resampling_params,n_train,n_test,pos_rate_test,roc_auc,pr_auc,brier,mcc,accuracy,balanced_accuracy,precision,recall,f1,tn,fp,fn,tp
20260129_180728,3,kfold_5_seed198888238_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9417989417989419,0.8146825396825397,0.12865203019661836,0.38516444325982163,0.7666666666666667,0.6428571428571428,0.75,0.3333333333333333,0.46153846153846156,20,1,6,3
20260129_180728,3,kfold_5_seed198888238_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.8412698412698412,0.8263227513227513,0.1124319221419411,0.7566444492037344,0.9,0.8650793650793651,0.875,0.7777777777777778,0.8235294117647058,20,1,2,7
20260129_180728,3,kfold_5_seed198888238_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.7329545454545454,0.6163194444444444,0.18396461404936199,0.380198765217406,0.7666666666666667,0.6818181818181819,0.5714285714285714,0.5,0.5333333333333333,19,3,4,4
20260129_180728,3,kfold_5_seed198888238_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8095238095238095,0.5949926900584797,0.17147374373403643,0.2005943549507195,0.7241379310344828,0.5773809523809523,0.5,0.25,0.3333333333333333,19,2,6,2
20260129_180728,3,kfold_5_seed198888238_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8035714285714286,0.6235805860805861,0.14630186347800714,0.4465958968688237,0.7931034482758621,0.7023809523809523,0.6666666666666666,0.5,0.5714285714285714,19,2,4,4
20260129_180728,4,kfold_5_seed1648070629_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9153439153439153,0.7707502374169042,0.11514343333980172,0.5921565254637922,0.8333333333333334,0.7857142857142857,0.75,0.6666666666666666,0.7058823529411765,19,2,3,6
20260129_180728,4,kfold_5_seed1648070629_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7724867724867724,0.632200515533849,0.17067480288146009,0.36507936507936506,0.7333333333333333,0.6825396825396826,0.5555555555555556,0.5555555555555556,0.5555555555555556,17,4,4,5
20260129_180728,4,kfold_5_seed1648070629_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8238636363636364,0.7098214285714286,0.15555393202285245,0.42766860172384985,0.7666666666666667,0.7215909090909092,0.5555555555555556,0.625,0.5882352941176471,18,4,3,5
20260129_180728,4,kfold_5_seed1648070629_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.9345238095238095,0.8583333333333334,0.10777015592926817,0.5352643613280604,0.8275862068965517,0.7261904761904762,0.8,0.5,0.6153846153846154,20,1,4,4
20260129_180728,4,kfold_5_seed1648070629_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.7738095238095238,0.7207837301587301,0.13957938260643948,0.4243342123957528,0.7931034482758621,0.6636904761904762,0.75,0.375,0.5,20,1,5,3
20260129_180728,5,kfold_5_seed2013803541_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9365079365079365,0.799551066217733,0.1277226068601497,0.5819143739626463,0.8333333333333334,0.753968253968254,0.8333333333333334,0.5555555555555556,0.6666666666666666,20,1,4,5
20260129_180728,5,kfold_5_seed2013803541_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7407407407407408,0.6329144620811287,0.1981123904947103,0.25660560061597815,0.6666666666666666,0.6349206349206349,0.45454545454545453,0.5555555555555556,0.5,15,6,4,5
20260129_180728,5,kfold_5_seed2013803541_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.6477272727272727,0.5518671891833657,0.22359718558216282,0.3181818181818182,0.7333333333333333,0.6590909090909092,0.5,0.5,0.5,18,4,4,4
20260129_180728,5,kfold_5_seed2013803541_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8988095238095238,0.7521291208791209,0.12979454290929252,0.4243342123957528,0.7931034482758621,0.6636904761904762,0.75,0.375,0.5,20,1,5,3
20260129_180728,5,kfold_5_seed2013803541_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.9285714285714286,0.856845238095238,0.10038469660609546,0.6547619047619048,0.8620689655172413,0.8273809523809523,0.75,0.75,0.75,19,2,2,6
20260129_180728,6,kfold_5_seed1130931295_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.8465608465608465,0.7283716283716284,0.13649692368939323,0.5091750772173156,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5,21,0,6,3
20260129_180728,6,kfold_5_seed1130931295_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.8412698412698412,0.6192079525412859,0.16082814570664902,0.36507936507936506,0.7333333333333333,0.6825396825396826,0.5555555555555556,0.5555555555555556,0.5555555555555556,17,4,4,5
20260129_180728,6,kfold_5_seed1130931295_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.7954545454545454,0.768287037037037,0.12795492417307258,0.6407116072277477,0.8666666666666667,0.7897727272727273,0.8333333333333334,0.625,0.7142857142857143,21,1,3,5
20260129_180728,6,kfold_5_seed1130931295_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.761904761904762,0.6626052188552188,0.18017348908773576,0.3730235484764954,0.7586206896551724,0.6785714285714286,0.5714285714285714,0.5,0.5333333333333333,18,3,4,4
20260129_180728,6,kfold_5_seed1130931295_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8392857142857143,0.8036858974358975,0.12116122573554586,0.6370559117099397,0.8620689655172413,0.7886904761904762,0.8333333333333334,0.625,0.7142857142857143,20,1,3,5
20260129_180728,7,kfold_5_seed1092773876_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.783068783068783,0.5822377752202312,0.2039388745156331,0.09869275424396536,0.6333333333333333,0.5476190476190476,0.375,0.3333333333333333,0.35294117647058826,16,5,6,3
20260129_180728,7,kfold_5_seed1092773876_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.6772486772486773,0.5198502717659805,0.21449808299971326,0.2631806779839076,0.7,0.626984126984127,0.5,0.4444444444444444,0.47058823529411764,17,4,5,4
20260129_180728,7,kfold_5_seed1092773876_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.9488636363636362,0.8477678571428572,0.0945624393272018,0.7366351076087241,0.9,0.8522727272727273,0.8571428571428571,0.75,0.8,21,1,2,6
20260129_180728,7,kfold_5_seed1092773876_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8214285714285714,0.7572916666666667,0.14095129234099846,0.4465958968688237,0.7931034482758621,0.7023809523809523,0.6666666666666666,0.5,0.5714285714285714,19,2,4,4
20260129_180728,7,kfold_5_seed1092773876_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8154761904761905,0.7740288220551378,0.14126028858736248,0.44095855184409843,0.7931034482758621,0.625,1.0,0.25,0.4,21,0,6,2
20260129_180728,8,kfold_5_seed330267354_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7195767195767196,0.7283164983164985,0.1469799987194271,0.5819143739626463,0.8333333333333334,0.753968253968254,0.8333333333333334,0.5555555555555556,0.6666666666666666,20,1,4,5
20260129_180728,8,kfold_5_seed330267354_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9365079365079365,0.9086538461538463,0.10940570344064555,0.5991446895152781,0.8333333333333334,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,21,0,5,4
20260129_180728,8,kfold_5_seed330267354_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8806818181818182,0.8058712121212122,0.11529333196156334,0.5393598899705937,0.8333333333333334,0.7272727272727273,0.8,0.5,0.6153846153846154,21,1,4,4
20260129_180728,8,kfold_5_seed330267354_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8154761904761905,0.6074346405228759,0.16253583229784313,0.3730235484764954,0.7586206896551724,0.6785714285714286,0.5714285714285714,0.5,0.5333333333333333,18,3,4,4
20260129_180728,8,kfold_5_seed330267354_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.7738095238095238,0.49136784268363215,0.20331518321351294,0.36381610105721157,0.7241379310344828,0.6934523809523809,0.5,0.625,0.5555555555555556,16,5,3,5
20260129_180728,9,kfold_5_seed624025999_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9206349206349207,0.8724164724164725,0.10234974643496288,0.7637626158259733,0.9,0.8333333333333333,1.0,0.6666666666666666,0.8,21,0,3,6
20260129_180728,9,kfold_5_seed624025999_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.873015873015873,0.647420634920635,0.14550039104842996,0.40006613209931935,0.7666666666666667,0.6746031746031746,0.6666666666666666,0.4444444444444444,0.5333333333333333,19,2,5,4
20260129_180728,9,kfold_5_seed624025999_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.7670454545454546,0.5289141414141414,0.1810249747885107,0.3181818181818182,0.7333333333333333,0.6590909090909092,0.5,0.5,0.5,18,4,4,4
20260129_180728,9,kfold_5_seed624025999_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.9047619047619047,0.7874209124209124,0.11576852134365302,0.5533182635734681,0.8275862068965517,0.7648809523809523,0.7142857142857143,0.625,0.6666666666666666,19,2,3,5
20260129_180728,9,kfold_5_seed624025999_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.7083333333333334,0.6463484432234432,0.1664726639928847,0.33101874976866896,0.7586206896551724,0.6398809523809523,0.6,0.375,0.46153846153846156,19,2,5,3
20260129_180728,10,kfold_5_seed505971449_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.6772486772486773,0.5385405053883314,0.2333890450668939,0.25660560061597815,0.6666666666666666,0.6349206349206349,0.45454545454545453,0.5555555555555556,0.5,15,6,4,5
20260129_180728,10,kfold_5_seed505971449_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9523809523809523,0.9148860398860401,0.10221856329572238,0.5991446895152781,0.8333333333333334,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,21,0,5,4
20260129_180728,10,kfold_5_seed505971449_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.6875,0.5010366059379217,0.19678518760984004,0.13483997249264842,0.7,0.5568181818181819,0.4,0.25,0.3076923076923077,19,3,6,2
20260129_180728,10,kfold_5_seed505971449_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.75,0.6792637163561077,0.15543656561124522,0.5503495392790071,0.8275862068965517,0.6875,1.0,0.375,0.5454545454545454,21,0,5,3
20260129_180728,10,kfold_5_seed505971449_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8511904761904762,0.6161151960784313,0.163060646326484,0.47153204805450116,0.7586206896551724,0.7559523809523809,0.5454545454545454,0.75,0.631578947368421,16,5,2,6
20260129_180728,11,kfold_5_seed189471860_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.783068783068783,0.6106996706996708,0.1766832619822349,0.4987413913553295,0.8,0.7301587301587302,0.7142857142857143,0.5555555555555556,0.625,19,2,4,5
20260129_180728,11,kfold_5_seed189471860_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.783068783068783,0.7157102157102158,0.1553134512929796,0.5921565254637922,0.8333333333333334,0.7857142857142857,0.75,0.6666666666666666,0.7058823529411765,19,2,3,6
20260129_180728,11,kfold_5_seed189471860_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.875,0.8938577586206897,0.095610435226529,0.5527707983925666,0.8333333333333334,0.6875,1.0,0.375,0.5454545454545454,22,0,5,3
20260129_180728,11,kfold_5_seed189471860_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.9166666666666666,0.8479166666666667,0.10474425401231426,0.6370559117099397,0.8620689655172413,0.7886904761904762,0.8333333333333334,0.625,0.7142857142857143,20,1,3,5
20260129_180728,11,kfold_5_seed189471860_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",189471860,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.7738095238095238,0.4688762626262626,0.19952647519556013,0.1267731382092775,0.6896551724137931,0.5535714285714286,0.4,0.25,0.3076923076923077,18,3,6,2
20260129_180728,12,kfold_5_seed1956584712_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.761904761904762,0.6579772079772079,0.17365378998209433,0.40006613209931935,0.7666666666666667,0.6746031746031746,0.6666666666666666,0.4444444444444444,0.5333333333333333,19,2,5,4
20260129_180728,12,kfold_5_seed1956584712_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7195767195767195,0.6039468157659063,0.1924730107347675,0.3267616012328021,0.7333333333333333,0.6507936507936507,0.5714285714285714,0.4444444444444444,0.5,18,3,5,4
20260129_180728,12,kfold_5_seed1956584712_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.9147727272727273,0.813474025974026,0.10499042534988366,0.6407116072277477,0.8666666666666667,0.7897727272727273,0.8333333333333334,0.625,0.7142857142857143,21,1,3,5
20260129_180728,12,kfold_5_seed1956584712_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8630952380952381,0.8191287878787878,0.12004918399386351,0.6547619047619048,0.8620689655172413,0.8273809523809523,0.75,0.75,0.75,19,2,2,6
20260129_180728,12,kfold_5_seed1956584712_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1956584712,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8928571428571428,0.7228375790875792,0.13015581687662373,0.5352643613280604,0.8275862068965517,0.7261904761904762,0.8,0.5,0.6153846153846154,20,1,4,4
20260129_180728,13,kfold_5_seed180971984_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",180971984,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.9047619047619048,0.7843033509700177,0.11751545436751726,0.6825396825396826,0.8666666666666667,0.8412698412698413,0.7777777777777778,0.7777777777777778,0.7777777777777778,19,2,2,7
20260129_180728,13,kfold_5_seed180971984_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",180971984,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.3,0.7936507936507936,0.7493827160493829,0.13575352913947586,0.5819143739626463,0.8333333333333334,0.753968253968254,0.8333333333333334,0.5555555555555556,0.6666666666666666,20,1,4,5
20260129_180728,13,kfold_5_seed180971984_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",180971984,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},118,30,0.26666666666666666,0.8238636363636362,0.6466540404040404,0.15945056224860593,0.26382242650554316,0.7333333333333333,0.6193181818181819,0.5,0.375,0.42857142857142855,19,3,5,3
20260129_180728,13,kfold_5_seed180971984_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",180971984,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},119,29,0.27586206896551724,0.8392857142857143,0.6409188034188035,0.15266093497821318,0.4197898819332655,0.7586206896551724,0.7172619047619048,0.5555555555555556,0.625,0.5882352941176471,17,4,3,5
