run_id,combo_id,split_id,threshold,val_strategy,val_params,seed,model_key,model_class,model_params,imputer,scaler,pca,pca_params,resampling,resampling_params,n_train,n_test,pos_rate_test,roc_auc,pr_auc,brier,mcc,accuracy,balanced_accuracy,precision,recall,f1,tn,fp,fn,tp
20260129_180728,1,loo_0021,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.8463868851162766,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0022,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.5738353157922934,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0023,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.13025969334294163,,1.0,1.0,1.0,1.0,1.0,0,0,0,1
20260129_180728,1,loo_0024,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.4643385059721048,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0025,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.36602481400807385,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0026,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.38916038092043703,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0027,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.0395962664043427,,1.0,1.0,1.0,1.0,1.0,0,0,0,1
20260129_180728,1,loo_0028,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.5354432447165158,,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20260129_180728,1,loo_0029,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,1.0,,,0.14970670496256688,,1.0,1.0,1.0,1.0,1.0,0,0,0,1
20260129_180728,1,loo_0030,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.16375282164400676,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0031,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.5697398058041742,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0032,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.14406766234169394,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0033,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.6556998775315522,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0034,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.026449854171148555,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0035,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.184753766317269,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0036,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.09689744447095756,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0037,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.017917463947735544,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0038,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.010645543223935204,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0039,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.13234291895747521,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0040,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.010164779771743012,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0041,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.4291548770514347,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0042,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.19255370597377094,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0043,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.029379859864324502,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0044,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.15862692977888285,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0045,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.022488242972556853,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0046,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00224250036153505,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0047,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.093625955174813,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0048,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.1740501104838619,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0049,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0017593248113145009,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0050,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.02111507356312095,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0051,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0007777083703135971,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0052,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.03131251853972071,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0053,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.4015528013923769,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0054,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.19717037984071714,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0055,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0075431446046470875,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0056,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.16664520024745655,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0057,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.03775463620222948,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0058,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.17832598808619754,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0059,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.004005410276993956,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0060,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.023350955148695486,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0061,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.002596778777336368,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0062,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.12722894876803148,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0063,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.001699219460406065,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0064,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.022253585445730764,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0065,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.015055471487977376,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0066,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.04580468870001021,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0067,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.23320479715481804,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0068,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.07636700101994726,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0069,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0012890193832663286,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0070,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.1510966217542687,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0071,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00213483649226983,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0072,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.10610858969944911,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0073,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.010565889011630835,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0074,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0032883830271892784,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0075,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0037392405375238154,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0076,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0045090753530034,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0077,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.1656116648377286,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0078,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00470009075989143,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0079,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.39586378823219626,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0080,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.856135378684938,,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20260129_180728,1,loo_0081,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.11721110799528779,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0082,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00019346086670082478,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0083,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.002237988918228305,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0084,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00010092198950814578,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0085,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,6.1297842159436375e-09,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0086,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,4.980057668299204e-05,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0087,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.06617728260438356,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0088,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,2.9117616662727256e-05,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0089,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0003983727171265333,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0090,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.02604221081530209,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0091,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.004217152791593132,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0092,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,2.0857033491945986e-05,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0093,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0010417899350202479,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0094,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.0001254092930996859,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0095,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,8.526426076419354e-05,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0096,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.013949212288977386,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0097,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.017266600909227797,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0098,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.02943160754975626,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0099,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.08533453792827642,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
20260129_180728,1,loo_0100,0.5,loo,{},,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},159,1,0.0,,,0.00784727222378522,,1.0,1.0,0.0,0.0,0.0,1,0,0,0
